,image_id,PredictionString
349,20b35d7ea287071b586c37690162b556, 14 0.6082373857498169 0 0 1 1
350,20b7a770145a276ab4f3ccd12e28aa45, 14 0.9732303619384766 0 0 1 1
351,20c2fc9d1babf3f47d4bf2e2d4fa0d2c, 0 0.9510436058044434 855 663 1184 1018
352,20d0c4e2d3473e9f1f2891f01d5edf63,
353,20d208807c641afba1698d8f35aa8713, 0 0.676397979259491 960 664 1339 1003
354,2127bbf73b1d0f150ca12bfa5ca2b91d, 14 1.0 0 0 1 1
355,212dc39b6ba6941b034c2cd92cf97a8d, 14 0.701678454875946 0 0 1 1
356,2149d92bf6e0a54eefb4ad12a24decd9,
357,21764c704337db3cee5beb063a7f84f8, 14 1.0 0 0 1 1
358,218e819ed8c0fe25c92ee7f1d5b993c7, 0 0.6732754111289978 705 642 967 956
359,21a3312b6e4ab747c09c526b77cb0716, 0 0.505411684513092 867 643 1223 977
360,21adda7cffdfc008f99e15f8608f389e,
361,21e82a2a2a98836a5932f08ae4538bdd, 13 0.5437934398651123 0 0 0 0
362,21ef0a13b87ffc2026f003dbb27f8b68,
363,21f45752082fdc5ce1cb3fb413b1b3de, 14 0.9981555342674255 0 0 1 1
364,2204fe4a8d1b984f7b6b9951e5f11c79, 14 0.9927846193313599 0 0 1 1
365,2214888f670a14cfa4f4e7223e814b40,
366,2218a9269d253e672bbf6dbe8da48f8f,
367,2220f4ec338e6fa4f139d9b91aca9da3, 14 0.7141754627227783 0 0 1 1
368,222d99d554686c4ab478f830fa25028e,
369,22470824d6539f5aae6f5df896e49630, 0 0.6310873031616211 735 595 1005 902
370,22477897ac65a32a47a81707bd7a3a25,
371,2249e2c552b44d15f36f05266a7d2b7c,
372,225590024026b2900f745a21e5f86e45,
373,225792d8531c9bee52c674cc975f689d,
374,225ee6b33560f3903d0427ea721e0690, 14 0.5127649903297424 0 0 1 1
375,225fa92b59afa8d1e96a9b3a5291aaaf,
376,22e777d8cb8506360407e800070e6ed4, 4 0.6990318298339844 581 581 928 904
377,230ced5935d8f83f1b9f52bb95059263, 0 0.7876979112625122 783 480 1076 732
378,230d775afe6d5f2f23515152d2a030d3,
379,232e100235a5357cf19c135892af7d83, 14 0.5310238003730774 0 0 1 1
380,234c0ca0777f8614476112bc7412caa5, 14 0.5933868885040283 0 0 1 1
381,235d5a43e07233fa0117ed8a185c06bf, 0 0.5596836805343628 969 699 1364 1050
382,235fa5309a20f02f306297fee158a109, 3 0.6137725114822388 361 318 562 499
383,2362bae8a9b107f454ce8bcb5dd80180,
384,24151df5b3919093e2c97bc6647260fb, 14 0.8588739633560181 0 0 1 1
385,24263689acdde18b84fc1f464c908ccf, 14 1.0 0 0 1 1
386,242e05a5782d6682a43999a2e21096e6, 14 1.0 0 0 1 1
387,24671577f584d6b49ad97e5d49321fa5,
388,247d4f43ebb5cef2dec03ec8afaff90a,
389,24bc34d29332c13d3cf82c783d92d8ad,
390,24d7e092a75fbc3f8756a6785a4d97c6, 14 0.6626358032226562 0 0 1 1
391,24dc9a75eac9086166bd3ea01ae2cd2c, 14 1.0 0 0 1 1
392,253feb1e5d47eb3543d0cd0b072df5e5, 0 0.7586067914962769 754 581 1054 909
393,2562f346ed3db617c6cf209d6fbfd384,
394,2578863f0f367acbce6b260b31470ff1,
395,25aec56a720623274a5d51c6faa764b4, 14 1.0 0 0 1 1
396,25d536e3c96e22c7c258d2ed859c304a, 14 1.0 0 0 1 1
397,25e40d94f13653fcd2b829c45cb18e3f, 14 0.6097482442855835 0 0 1 1
398,25e8a01e7de94f8874d34b9afdd593c5, 14 0.6174584031105042 0 0 1 1
399,25f51d768c59ed4ac52079177d45479f, 0 0.7829138040542603 615 493 847 754
400,25f92d35866a758f4175812fe3f7f47c,
401,261fb3e27745849bd6bf75c65166ccbf, 14 0.9992595314979553 0 0 1 1
402,262f42441f1d7479e741f624becd54cb, 14 0.8473463654518127 0 0 1 1
403,2634fcd5139b26569a4d3ad23ee1beb9, 0 0.5547082424163818 688 583 955 878
404,269af0bfa0e3246aa7b7330a3c510030, 14 0.920343279838562 0 0 1 1
405,26a5285339df294ce288663b092c23c3, 0 0.6978529095649719 830 616 1146 936
406,26b335d3fb7b871bc7714c05421de9a5, 0 0.7057819366455078 647 542 911 822
407,26ca88b5b40079f5627ef686bcc945fe, 14 0.7220953702926636 0 0 1 1
408,26ec05d5a77e04dac78841fcab729d17, 0 0.6547714471817017 749 632 1037 964
409,26fa2f95e008965bec79eddf40220618, 14 1.0 0 0 1 1
410,271290de7e7e4fb8aa1c31327f48f4b5, 3 0.6726666688919067 621 593 927 885
411,2719b0f265ede38083eb9558a9b325dc, 14 0.8746463656425476 0 0 1 1
412,271a21b7999e4bf82fb94c8ed51c9e45, 14 0.8155154585838318 0 0 1 1
413,2744fe0f36f0523d926dd8bcca9fb826,
414,275f8dac86e5b584cf8382e195f3be75, 0 0.5184121131896973 648 519 889 787
415,2764d6e99a99ac47b4a534511fad4db4, 14 1.0 0 0 1 1
416,27660605ca5cdffc3a99e9f2f167b1ff, 14 0.9562203288078308 0 0 1 1
417,2790d36fa3cd4d3fa05229d1c693d499,
418,279ec29b29dbdf10c6311439ffaa6e03, 0 0.8003501296043396 756 642 1050 972
419,27a6da23941b4f586a6812b2d26e61dd, 0 0.7641612887382507 688 529 919 802 9 0.7492457032203674 0 0 0 0 13 0.5775758028030396 0 0 0 0
420,27ab751530d2e92cd18dd82d47ac22d8,
421,27c40d7cad10950490cdc81752b328d7, 0 0.8320093154907227 660 528 902 804
422,27d34a0e721626ef60aeb17cb39e8196, 0 0.5580382347106934 721 606 1001 918
423,27dd187f50de71108de3de2bfa52698c, 0 0.5409850478172302 591 477 833 736
424,27f070654756a43ea9ebb71802e8bb2c, 14 0.7587530016899109 0 0 1 1
425,281079184d33bc81f9f6ced4771ae746, 14 1.0 0 0 1 1
426,28119d05971cf37e7709c53a5e45c3a8, 0 0.6916181445121765 720 595 997 907
427,281b0e152c84843e22eba8f121592cea,
428,28290df9749ce386affc87de6b7c3a49, 14 0.9370943307876587 0 0 1 1
429,2829ec7e67ae926ce846f71c05b08440, 14 0.761595606803894 0 0 1 1
430,282dc34d270eccc44a61901afbd4791d,
431,28381c8323917ac88d571e1213a2d382, 14 0.9880427122116089 0 0 1 1
432,285becd123b1dd66f5ce5e51bce073a4, 14 1.0 0 0 1 1
433,287422bed1d9d153387361889619abed, 14 1.0 0 0 1 1
434,28d11d6696649471d0af4e67f7126299, 3 0.6952051520347595 503 482 820 777 7 0.613415539264679 475 525 768 775
435,28da626e8fb2241c3799343618b7b509, 14 1.0 0 0 1 1
436,28e90b2f52b47a0b0398cd6e47abaa0b, 14 0.6221884489059448 0 0 1 1
437,28f7374deb70d29031f3c87afa518c68, 0 0.6602020859718323 733 616 1016 938
438,2905c37bac1498f5d07b55ecd83bca43, 14 0.9476551413536072 0 0 1 1
439,2936cdce12dc87bb180caac13060ac5f,
440,293c5203bc1aa6aed90bed875b06dda8, 14 0.5081769227981567 0 0 1 1
441,293df7b3db7c3d58656e9169abffce81,
442,294caa9ce5e9775c2ef2e3a256927584,
443,2974f5f19670bae016a24ad38bf9106e, 14 0.9997201561927795 0 0 1 1
444,2979cd224774fef9c95a43c4f1e8e721, 0 0.5648318529129028 968 684 1361 1030
445,2988971976e06066ddc6934ec6f29aa3, 14 0.5816022753715515 0 0 1 1
446,298ba40fdf4ed6ad85ffd10748e805df, 0 0.6788081526756287 724 551 976 855
447,299a26bc4cc1680b6d22047a5a7aca2a,
448,29a257cdeae837a1a080c969b40150a3, 0 0.7411828637123108 750 580 1026 888
449,29b9c96e5b2af75325cad69a8ddab7c7, 0 0.919382631778717 800 634 1091 976
450,29c02ba2cb51e8cedbe8165049d37fa5, 14 0.5784609913825989 0 0 1 1
451,29d1fbd56a7ba8971054fa9d370e87da, 0 0.820026695728302 799 630 1095 961
452,29d5ed367182f9edefd323fc97f0edd6, 14 0.9999129772186279 0 0 1 1
453,29fc11e345d3a084f33fda5c43686076, 0 0.6070579886436462 710 624 992 935 13 0.5765975117683411 0 0 0 0
454,2a0554b42dbf31adb9cd5b4d0b865b84,
455,2a1bf9e93ae38f5c230e5deed9db4182,
456,2a3e22dea097a54f357d2634ca9837a1, 14 1.0 0 0 1 1
457,2a48953e401d5a9375966491758310a0,
458,2a59884092b4774790654f357628cd77,
459,2a7079dd9e08df7d5ec7db974003d97a, 14 0.654676079750061 0 0 1 1
460,2a7272f9551b1b6248aba470735154aa, 0 0.9823073148727417 724 550 1012 862 3 0.5360621809959412 614 797 1065 1088
461,2a7a59327e473f50b0fa174fe0ba6d30, 0 0.7967365980148315 817 669 1136 1004
462,2a80feb480fa5f90a50fdd5e2e89833c, 0 0.5561257004737854 697 566 963 854
463,2a974dff02147c8c34b2e5f9f90c312f, 0 0.8464899659156799 654 547 898 816 13 0.5196290612220764 0 0 0 0
464,2aa1314e73226a5551d4e27f4925c967,
465,2aa621807bfa78b2fc36c1ca34962f1c,
466,2ab2b7040d46ac3babebb3eca1d92b0f, 14 0.9596853852272034 0 0 1 1
467,2af8fdf7c60bd75e480f5d992841a301,
468,2b004c4cb35e703a7b28d5f3d80ac310,
469,2b096376f5a0f62d10847e5d6f540a41,
470,2b2810284313c5547241b38668f67b2c, 0 0.5046611428260803 716 600 991 923
471,2b363efe261baca45b7b1033e1a6b7f1, 14 1.0 0 0 1 1
472,2b526a754c5cae80c2c45bc85ce95bb6,
473,2b7ee30a6af65e9d2915764004122b36,
474,2ba3fde405e8f849abba2c8e87857626, 14 0.7140923738479614 0 0 1 1
475,2ba6db6ed664e2aacd6e274edb609ec1, 14 0.5226801633834839 0 0 1 1
476,2bc8d5ac6ce8651f95b07a2753dcb04b, 0 0.6825863122940063 878 691 1200 1050
477,2bcbfb940309bc9a3d7cce3378cc877c,
478,2bcf36484564a6ba7a1bda9c7ae96087, 14 0.9988320469856262 0 0 1 1
479,2c46afc6145ab7743ca9828389a4d892,
480,2c779143ede5ab9248e40bd83d6b72bf, 0 0.7658769488334656 1006 663 1390 1013
481,2c833f17b079546235157db9e70304ef,
482,2cad63ccbc654b82534ba31070301835, 0 0.5015630125999451 760 671 1085 1010
483,2cbbb0c958dbc2f4d15171d1fc11ba2a, 14 0.8654474020004272 0 0 1 1
484,2ce93e10c745a4e18901ae37073bc29e, 14 0.5735692977905273 0 0 1 1
485,2ce9d73f2f2b9809f54f5ced22abb25e, 0 0.6854857206344604 909 785 1284 1182
486,2d106d30e4ddce3aca77d00715c8a655, 14 1.0 0 0 1 1
487,2d2bf2587e5341d8e4ae9c24150efdd9,
488,2d4a0f76c837262f10a610d8b9c69e5f,
489,2d746a6e9c35faa63f915f17405a7620, 0 0.5139105916023254 640 484 891 750
490,2d94fa68576a921838bdfec98d9a3767,
491,2da8f014c4422d4cd59c05ff4518ae1b, 14 0.5191545486450195 0 0 1 1
492,2df0a695053bb26243095e62b3c2cf2c, 0 0.7584583163261414 952 634 1302 968
493,2df2669e9b045feb28e5bf4b585f8d2c,
494,2e2f4e832dc3bd12ddd8d405cbf7fdf5, 14 0.8887947797775269 0 0 1 1
495,2e585169bb0b0f7f6e4875b517f87259, 4 0.5859180688858032 537 736 920 1038
496,2e65079841bd4b68a51facf322a72cb2, 14 0.9045031070709229 0 0 1 1
497,2e7031642f0d951eda8e991c77c611c2, 14 0.7265560030937195 0 0 1 1
498,2e72c2566be0f82a09336a05d58499af,
499,2e73e92e0c1d60ebb2d9a342dd73c277,
500,2eae70b57d68947a20d6d0cc8f9f2e58, 0 0.6045646071434021 850 679 1185 1031
501,2ed178b03fe6156fa3f4985d16620094,
502,2edfac59a792f8bf27a0d5beead24c27, 0 0.8490980267524719 673 551 909 834
503,2f2f368d580b179c65b6ad42f4d529f8,
504,2f3821fa3729d0814a5dc4890261fa51, 14 0.8210441470146179 0 0 1 1
505,2f49fa57375e32c9d69f8205bd5b0a96,
506,2f629036ede0886b8a4eef89f6526fc6, 0 0.9472308158874512 759 520 1009 835 3 0.5097318887710571 669 893 1173 1202
507,2f775125346cd62232d8e835794941c0, 14 1.0 0 0 1 1
508,2f8f4f988fd84809caf191477ebc05db,
509,2f977e3238400bf52f146ed0eb3a57c1, 14 0.8328204154968262 0 0 1 1
510,2fb8c4094b8bd6943407a071dfe6c73d, 14 0.9988521337509155 0 0 1 1
511,2fcfb42d501dd9e3ca9fb94b532cf4de, 0 0.5895833969116211 774 430 1061 654
512,2fdc77728d36fdc8506d65520d2aa0d3, 14 0.5569353699684143 0 0 1 1 7 0.5400176048278809 572 642 876 868
513,2ff406f25425c2066fb57e7e534d1c90, 14 0.5335724949836731 0 0 1 1
514,2ff4d2a98e787e19d3b853df59493732, 14 0.983191192150116 0 0 1 1
515,3019aec706bd013e1e3348564fbfd086,
516,3020abca19e8fa4bba62fe583f07050d,
517,3037b4ac894bd448153d3da7b700f79f, 0 0.8368291258811951 856 694 1192 1053
518,30475d6d6e3d67d52fc9a1f568eb81e5, 14 0.7225932478904724 0 0 1 1
519,3075716fb54707f068e0ecd8d687f799, 14 1.0 0 0 1 1
520,3075e85dda12262bc9e34a5bd518d226, 0 0.5842581391334534 871 625 1226 951
521,3075ea62bfa39a295cbf419b9248401b, 14 0.9904816746711731 0 0 1 1
522,3097b40e5fe9ed1c66ef81dd98ecefec, 0 0.645933210849762 846 616 1174 930
523,309ea022e7179851582a662b97ca9ce4, 0 0.6865320801734924 717 574 999 884
524,30e41da3ce3686e6e105c8358aed4445, 14 1.0 0 0 1 1
525,31043d30ee29726c185d655800f025ec, 14 1.0 0 0 1 1
526,31109259018ccc4aefbc2083a608f032, 0 0.84357750415802 639 506 886 778 3 0.5276429057121277 537 735 941 1026
527,311301e3ac19b4b8eda85672e625b2e8, 0 0.7773036956787109 716 422 981 643
528,31446c7e7cae2f7aac75a2a922643474,
529,3185bd3972ec4bc6029fbfe00af919f0,
530,3198b14b43ec49fdb55d5fe3b03a56f3, 0 0.990922749042511 624 435 852 691 3 0.9424300193786621 533 749 970 1012 7 0.5622385144233704 528 510 783 899 9 0.6968552470207214 0 0 709 959
531,31b4de538dd6272b05e295142c5ccc2a, 14 1.0 0 0 1 1
532,31ccf1b8a9992b055d0d26043eea3c30, 14 1.0 0 0 1 1
533,3210943635d98be46b4864dc5fae5079,
534,3215a7d4dc49d93b54635b85df536b8f, 0 0.5936103463172913 649 548 902 831
535,3243c41d5e3fb5e6b0ea0f3092adaca5, 14 0.5278903841972351 0 0 1 1
536,325fa15bdeaf8dfe6cf63a82fad30228, 14 1.0 0 0 1 1
537,3274df5c70fba85244fd07f57dd95e3e,
538,32761b596170dacbce163df97a5d935b, 14 0.6040472388267517 0 0 1 1
539,327f8c6c13ad1a6efefd78409c9f2191, 14 0.8436751365661621 0 0 1 1
540,3297d4a571f2259e8699427999a79121, 0 0.6883707046508789 809 584 1139 892
541,32b33ed354f4f86cec0a90e53f584d58, 14 1.0 0 0 1 1
542,32ce0ed98d68f9ed492aa9cdbe8a11fe, 14 0.5652416944503784 0 0 1 1
543,32d6ac0696adc1f9c50d689a97925cf2, 0 0.5686959028244019 1027 695 1409 1053
544,32f4fc5f09a10e5dd9bbdf35d7656fb6, 0 0.675091028213501 861 717 1221 1091
545,32f991e64870da55f30028f559545973, 14 0.9262822270393372 0 0 1 1
546,330c8fe642a041f281f7e7cad8ac2f7c, 14 0.9770068526268005 0 0 1 1
547,3313b32f4a3d416440ef4509591ecc68, 14 0.9998192191123962 0 0 1 1
548,331d6f73321a73102327f7cff11ec842, 0 0.7221108675003052 624 544 878 821
549,331dd7060c9d960473535fdd82355bb0,
550,33218cf183c1224a74ccfb514e827e15, 14 1.0 0 0 1 1
551,333feefeb39e5d2df1e5de640c82a9a4, 14 0.9024057984352112 0 0 1 1
552,33475eb6c08efe5e59c243813d3df10e, 0 0.8401583433151245 737 575 1021 900
553,33710a9edd291057f356433bcb50a632,
554,33a621bb6474d8000c932ce489c4f734, 0 0.5940734148025513 826 698 1134 1052
555,33c4b9d23a829868e1418362e4d94500, 14 0.9984645843505859 0 0 1 1
556,33d6c3efe631dbef8424df136efa9412, 14 0.8433127999305725 0 0 1 1
557,33e9093de7567d13466efefda65aa682, 14 1.0 0 0 1 1
558,33ea04bbc65df11ddd004fbabc94b193,
559,33ef8fbf5f60047d375274a0a612119e, 14 0.9863625168800354 0 0 1 1
560,33fb234fc2ad20c92d1a556d7c3eb916,
561,3401e0a653e4b1489ce0d770c0f3748b, 0 0.5908347368240356 810 599 1117 902
562,341f942a70c16113f7b1c93c9ca9afb1, 14 0.8451060652732849 0 0 1 1
563,342ac977b5591f53b37f9fcce27bfa2c, 0 0.6712450385093689 752 603 1051 931
564,342f1081f906354b4cca70450b27d32a, 14 0.987550675868988 0 0 1 1
565,3457c18599e510d039aa44c4c3d56e3c, 0 0.63649982213974 699 459 970 721
566,35140570aec20f94b22429d00dc142e9, 14 0.9115757346153259 0 0 1 1
567,352ec28500e57fa5c87183f1eb83ffa0, 0 0.9478515982627869 659 523 891 792
568,3533a82817c5bba65a24f2799679fb50,
569,35360687c230a5851d43ee95597d7b71, 14 0.7223953604698181 0 0 1 1
570,353d7e4d7a4434ce27c7de1cd151423b,
571,3540f15d1d45917683cfc818416099ab, 0 0.6034917831420898 735 572 1023 859
572,35a7775073c28080ee57ce23585cf17b, 14 0.5878603458404541 0 0 1 1
573,35d9d826e89a38a66484430f6ebf85c9, 14 1.0 0 0 1 1
574,3600f42e5ab24a48e561618b5ecc125e, 0 0.7084395885467529 743 599 1027 910
575,360d0940a6a47185b8fea2eccf1d639f, 0 0.5450406074523926 621 522 870 793
576,360dbf51ef9e2c43f06cf3a853dffa3c, 14 0.9950003027915955 0 0 1 1
577,3658d0751f708f6676dce25b328dccca, 14 0.7110668420791626 0 0 1 1
578,366fb4e84d6940ea74267b32edbd1311, 2 0.5734656453132629 929 774 1399 1349
579,367d407eeafceb8dd55ee11f7e52b3d7,
580,3685798c0a54f17473262707013b594f, 0 0.8722333908081055 837 612 1145 907 13 0.5400792360305786 0 0 0 0
581,3689f084f7fa4d0f6336cca39a224f22,
582,36a77e1a171a23bfd214fe07fc90ea2b,
583,36aa7cdf317c33edc514ef43814d4c9b, 0 0.5670335292816162 639 540 892 819
584,36aec3c16185942a4925ed5f272156b1, 14 0.9999369382858276 0 0 1 1
585,36b6cdc7fa471226b319816a0935d9a3,
586,36b6d2736b8b2ec5e60686e06a7199f8, 14 0.9106861352920532 0 0 1 1 9 0.6316637992858887 0 0 0 669
587,36b6d5f8f49d605ee5f27fbd80b96d5a,
588,36cb07063dd0f4f649e5f478d3ec2c72,
589,36cd56c10616e2089c21010d73d0df3b, 14 0.7759928703308105 0 0 1 1
590,36eaf06f68d1f5eb34e2247a5ffabdb6, 14 0.9959410429000854 0 0 1 1
591,36fc763ac49338f190eeb00404783331,
592,36ffc780ab3e684e32802143790e5ee1, 14 0.5523926019668579 0 0 1 1
593,375230098adb78e73b6d162c9e30acd6, 14 0.82601398229599 0 0 1 1
594,378c5843d109c9f0bd82baa85b15dac8,
595,379350d6cca599b6a09c5387c9160aad, 0 0.660119354724884 605 495 847 755
596,37bf1c43895b0e72e6e6c4de3040bfeb, 0 0.6266868114471436 729 581 1015 891
597,37c489f4e9b80a82bfec581082e14dd2, 14 1.0 0 0 1 1
598,37e7deb1b1895f2d2648781e426a3460, 14 0.8756730556488037 0 0 1 1
599,37f45b3477ae15855f96dbe3f1f7f9c0, 14 0.5049051642417908 0 0 1 1
600,3826548c8fedb944bee4f6eaa5c2090e, 14 0.6792088150978088 0 0 1 1
601,384ee8c20076c44adbe60bfe7e805869,
602,3857dfdfba3a8a401121776389818b72, 14 1.0 0 0 1 1
603,3873c2297c6f237f67defb7ef1243a3a, 14 1.0 0 0 1 1
604,38ad783850c6ef47e04130ae94af93df, 0 0.5586477518081665 713 577 1004 877
605,38ca9de33c512c71aa3094a151dd5368, 0 0.9954066276550293 875 686 1183 1041 3 0.9464166760444641 762 1061 1314 1407
606,38d2d9277b7de0d843bb1b283e6814e9, 14 0.7258712649345398 0 0 1 1
607,38d60e4b63eeca0de18a1539dc527c93, 14 1.0 0 0 1 1
608,38fc380de74d2102e2087e7ba889fd44, 14 0.5676165223121643 0 0 1 1
609,39077a997b195cfedd2287c9e9476b38, 0 0.7058616876602173 988 654 1358 993
610,3919111229e688f20ec426237af05162, 14 0.9071071147918701 0 0 1 1
611,395f2f015b69bcf2e58fcba55ecb6793, 0 0.6413235068321228 789 667 1107 1005
612,3975d9bd8377d6cbf2fa92ca2efcfc39, 14 0.8786748051643372 0 0 1 1
613,3980fbd0f4f131b672d5dac9b4b044a0,
614,39949d5d2d8855e391b87d8a932b5aaf, 14 0.6999390125274658 0 0 1 1
615,39af4d0dbe33277af4520b6bdee5e1b2, 14 1.0 0 0 1 1
616,39bd0688c096acd60756fc1a7ea39c3b,
617,39c1050099b63c29f6140e4eea23f8af, 0 0.7442240715026855 987 699 1386 1053
618,39c48b218f46e9448e1f877de440faec,
619,39d9ea42feb3af75ef0ea3dd91e7e1f5, 0 0.5946144461631775 822 682 1157 1041
620,39ec5d4083b0ece455f7e87381bbc0a1,
621,39fb994092b2b3b96068fe06724af10e, 0 0.6529023051261902 770 606 1068 933
622,3a0135174fe1bec08b8318fba4aa951c, 0 0.9890540838241577 748 571 1042 887 3 0.9641104936599731 656 872 1145 1192
623,3a14159e53495689a8b21a371aa54ef7, 0 0.9966868758201599 748 504 1002 798 3 0.6683486700057983 581 798 1046 1049
624,3a443e2a67c5b0956e461a7fb853bf9e, 14 0.7891762256622314 0 0 1 1
625,3a515d9ba5419a9f35dc382017d5e98e, 14 0.9894842505455017 0 0 1 1
626,3aa53ed6b890f65e41d2d359912626dd, 0 0.5506076216697693 774 639 1067 966
627,3aaaa45a86fd160e7c9907b98b8b6c79, 0 0.5767155289649963 714 575 975 870
628,3aaefe9e6128e0b34d206e0c86ef3e9c, 14 0.9999632835388184 0 0 1 1
629,3ad213b03c666ce943479e847e102035, 0 0.5850794911384583 793 543 1102 819
630,3ad9881c5d75a15454c6c9336362fd46, 14 0.9998728036880493 0 0 1 1
631,3b55e52750fa2737857d05526f196b18, 14 1.0 0 0 1 1
632,3b5957a38160102563037a3769a383be, 14 0.7860240936279297 0 0 1 1
633,3b68bc60f5353a7f3a8c30a99ed5cc3f,
634,3b742aa4d975709f2dada47203639704, 0 0.8372007012367249 780 574 1100 885 11 0.5668357014656067 0 0 0 0 13 0.5135735273361206 0 0 0 0
635,3b74377f53c13dcfcb252294fbc70dde,
636,3b9dc61181ac4c1d78d2ad1431a75a9e, 14 0.7835237383842468 0 0 1 1
637,3ba1428b5a468133d0b75b0418514c23, 14 1.0 0 0 1 1
638,3bbdbcb655e1cedc451d96b4ab3cf4e0, 14 0.9911321997642517 0 0 1 1
639,3bde9f07f146da27d795709456f6ab17,
640,3be17a7a8e451ec0fb71ef3b8efa9425, 14 0.8952029943466187 0 0 1 1
641,3beb39b65b26ffb9b93e9f12dd5f07d0, 14 0.9988524913787842 0 0 1 1
642,3c0da76eb43946a1f718198ef00bea1a, 0 0.7764018177986145 835 456 1159 697
643,3c134ccada9f182596bf6107b0dabb8d,
644,3c22b17493566a9bca5ac33f0cd0b42f, 0 0.9598476886749268 908 737 1268 1139 3 0.7181417942047119 748 1054 1324 1409
645,3c2cf7dee8ad4b5b2921c65cc2524ce6,
646,3c40a353f341731f92fbfe963242e4e7, 14 0.6000565886497498 0 0 1 1
647,3c4375177b66fa5e8914d22b1556dd48, 14 0.6463527679443359 0 0 1 1
648,3c507def3894eeaba8be81a1e2cf1f38, 14 0.6072320938110352 0 0 1 1
649,3c620ca6be5c87ad9f167e85b43defc2,
650,3c6f70f56258cad13d74e7f17da1c7c5,
651,3c8a5906888ab86560daf594daf3b3c2, 0 0.722937285900116 633 493 855 763
652,3c948bc922d30f6c7ed39df29f5cd989, 0 0.7515788674354553 937 616 1304 949
653,3ca907c03b1409d8a703591f6ca7882e, 0 0.8608654737472534 793 601 1090 928
654,3cb7123b676ed1963d77850bfe185482,
655,3cc3637e5b01e1fb105326b58dfc7fa2, 14 0.9988846182823181 0 0 1 1
656,3cc51f95d2d193e231d6cdab5b423243,
657,3ccbd8fd3eadbf3f0bef8e091a5ea5b5,
658,3cdcf9e3f1b8d011d20f4c1c779851ee, 14 0.7158843278884888 0 0 1 1
659,3cfb5f7af41ff012658cb64ebf82e84f,
660,3cfc0bb78ca18773c9ec91ad9bbe3d4d, 0 0.7536798119544983 803 701 1107 1059
661,3cff8dcf3354f5ed794061627d7d24a7,
662,3d26f5e39259810fb7a332f50bd9d867, 14 0.785862386226654 0 0 1 1
663,3d281a2a2c78f8e0713166ed125a183a, 0 0.6118798851966858 996 693 1389 1057
664,3d31da3e8d49304c7752e3522b0e3a9f, 14 1.0 0 0 1 1
665,3d4c07ae432d5834781d532d833d75ac, 14 0.9677015542984009 0 0 1 1
666,3d53b9b699cfec21262399ebd558f2cf,
667,3d718e505b0ee17de0f2e821eba38eef, 14 0.9227263927459717 0 0 1 1
668,3d88da32e0b7971e4f1bb1aa684a038a, 14 0.9324957728385925 0 0 1 1
669,3d91a84170a65127a0d998987962dd07, 0 0.5045956969261169 708 616 1001 946
670,3d92749a082bc9206b4ba07779853e00, 0 0.6154059767723083 865 715 1205 1083
671,3db534bf69409b385d0278eb677d9b62, 14 1.0 0 0 1 1
672,3db61dfe06d558636a4027e6b35ea820, 14 0.6593185663223267 0 0 1 1
673,3dcc30d354b4502eb28e3dfbc697756b, 0 0.5578355193138123 753 590 1053 917
674,3dd50dfa4f67ff1c2e0fc6af3c165fa6, 14 1.0 0 0 1 1
675,3e00c13e8222abbd2c177f4d95d6d718, 0 0.7264687418937683 664 453 900 697
676,3e15991154a164d30bb9fbbb29fe437c, 14 0.9999972581863403 0 0 1 1
677,3e34595ad37ca0b7b2658b09792c9b04, 14 0.9042955636978149 0 0 1 1
678,3e41c27c6bd34d990b4b4c33f9920342, 0 0.5553609132766724 701 572 974 882
679,3e86f7a0078799279f334db4074f109e, 14 0.7699939012527466 0 0 1 1
680,3e90adc40cb10bf9f49d34c6d54ba50c, 0 0.6725383996963501 846 679 1178 1047
681,3ea9f49ba17cbf6865a29bcb8d01b3b6, 0 0.8577286005020142 847 661 1180 1011 3 0.5937904119491577 723 956 1241 1322
682,3ec25a3d86136b2b3df04179d7118525, 14 0.985469400882721 0 0 1 1
683,3edd2755894c91c8ab38a9ef7ddb7985,
684,3eeac231c839fbc52b79514b34330663, 0 0.6836762428283691 680 542 929 823
685,3ef5a2d445ede454793f144d462faaab,
686,3f1244037d78cc260defbde5720024c2, 0 0.694885790348053 653 540 916 824
687,3f2dcbb885cf38e7b07d29785d81215e, 14 1.0 0 0 1 1
688,3f311e13697f83d41f55f079232fe7ee, 0 0.6374927163124084 917 595 1276 924
689,3f51f6bbad915b2d088bdceea490f3ff,
690,3f6b6e7041b06528c5629fb7de92d61e,
691,3f6fcfdcea0e6450a2c953c1768f0297, 0 0.8739269375801086 974 669 1351 1008 11 0.5018661618232727 0 0 0 0 13 0.562468945980072 0 0 0 0
692,3f76b4107e59e33bfded211d2f95d4f4, 14 0.6582027077674866 0 0 1 1
693,3fa43c464676da99ca6e09a17a40aa6d, 0 0.6570257544517517 992 669 1379 1018
694,3fb7243f97d1493015a5f3cb880d8e4a, 0 0.6625402569770813 695 580 978 883
695,3fc0d536d17610d6811d9c725999e25e, 14 0.9999065399169922 0 0 1 1
696,3fd3c7e4f7012ea21a2f8eba496c6748, 14 0.9392331838607788 0 0 1 1
697,3fe12c24bee9c864bf65441b49a53d79, 14 1.0 0 0 1 1
698,3fe3f892de3a3927f933a3d2b20f4ff0, 14 0.9444478154182434 0 0 1 1
699,3ff458f907610a9eae3130e961a8e3f4,
